ClientSK;Score_Churn;Classe_Risque
41615;0.0;Faible
41616;0.0;Faible
41617;0.0;Faible
41618;64.8;Eleve
41619;0.0;Faible
41620;0.0;Faible
41621;0.0;Faible
41623;0.0;Faible
41625;0.0;Faible
41626;48.2;Modere
41627;0.0;Faible
41628;0.0;Faible
41630;0.0;Faible
41631;28.1;Faible
41632;0.0;Faible
41634;0.0;Faible
41635;0.0;Faible
41636;70.3;Critique
41637;0.0;Faible
41638;0.0;Faible
41639;69.6;Eleve
41640;0.0;Faible
41641;0.0;Faible
41642;23.2;Faible
41643;44.8;Modere
41644;0.0;Faible
41645;0.0;Faible
41646;0.0;Faible
41647;0.0;Faible
41649;0.0;Faible
41650;0.0;Faible
41652;0.0;Faible
41653;0.0;Faible
41654;22.0;Faible
41656;0.0;Faible
41660;6.4;Faible
41662;0.0;Faible
41663;0.0;Faible
41664;9.0;Faible
41665;0.0;Faible
41666;0.0;Faible
41667;0.0;Faible
41668;0.0;Faible
41672;0.0;Faible
41673;0.0;Faible
41675;0.0;Faible
41676;38.3;Modere
41677;0.0;Faible
41678;0.0;Faible
41680;0.0;Faible
41681;0.0;Faible
41682;0.0;Faible
41683;56.4;Eleve
41684;58.3;Eleve
41686;0.0;Faible
41689;0.1;Faible
41691;0.0;Faible
41692;0.0;Faible
41693;11.1;Faible
41694;0.0;Faible
41695;48.0;Modere
41696;0.0;Faible
41697;0.0;Faible
41698;0.0;Faible
41699;0.0;Faible
41700;0.0;Faible
41701;0.0;Faible
41703;57.9;Eleve
41704;0.0;Faible
41705;39.2;Modere
41706;0.0;Faible
41707;0.0;Faible
41708;0.0;Faible
41709;0.0;Faible
41710;32.3;Modere
41711;0.0;Faible
41712;0.0;Faible
41713;0.0;Faible
41714;0.0;Faible
41715;0.0;Faible
41716;0.0;Faible
41717;0.0;Faible
41718;0.0;Faible
41719;48.2;Modere
41720;0.0;Faible
41721;0.0;Faible
41722;0.0;Faible
41726;0.0;Faible
41728;0.0;Faible
41729;0.0;Faible
41730;0.0;Faible
41732;0.0;Faible
41734;0.0;Faible
41735;0.0;Faible
41736;0.0;Faible
41739;0.0;Faible
41740;0.0;Faible
41741;0.0;Faible
41743;0.0;Faible
41744;0.0;Faible
41745;0.0;Faible
41748;7.7;Faible
41749;0.0;Faible
41751;0.0;Faible
41752;0.0;Faible
41753;0.0;Faible
41754;0.0;Faible
41757;0.0;Faible
41758;17.4;Faible
41760;0.0;Faible
41761;0.0;Faible
41762;0.0;Faible
41763;0.0;Faible
41764;0.0;Faible
41765;0.0;Faible
41766;0.0;Faible
41767;77.4;Critique
41768;0.0;Faible
41769;0.0;Faible
41770;0.0;Faible
41771;0.0;Faible
41772;0.0;Faible
41773;0.0;Faible
41774;65.5;Eleve
41775;8.5;Faible
41777;0.0;Faible
41778;47.5;Modere
41779;0.0;Faible
41781;77.5;Critique
41782;0.0;Faible
41783;10.6;Faible
41784;0.0;Faible
41785;0.0;Faible
41788;0.0;Faible
41789;0.0;Faible
41790;14.6;Faible
41791;29.9;Faible
41792;0.0;Faible
41793;0.0;Faible
41794;0.0;Faible
41795;27.1;Faible
41796;8.9;Faible
41797;0.1;Faible
41798;0.0;Faible
41799;0.0;Faible
41801;0.0;Faible
41802;0.0;Faible
41803;0.0;Faible
41804;0.0;Faible
41805;0.0;Faible
41806;0.0;Faible
41807;0.0;Faible
41808;42.4;Modere
41809;0.0;Faible
41810;82.7;Critique
41812;0.0;Faible
41813;74.9;Critique
41814;0.0;Faible
41815;0.0;Faible
41816;54.0;Eleve
41817;85.5;Critique
41818;0.0;Faible
41819;0.0;Faible
41820;0.0;Faible
41822;0.0;Faible
41823;0.0;Faible
41825;0.0;Faible
41826;0.0;Faible
41828;0.0;Faible
41829;0.0;Faible
41831;0.0;Faible
41833;0.0;Faible
41834;35.1;Modere
41836;0.0;Faible
41837;0.0;Faible
41838;0.0;Faible
41839;49.6;Modere
41840;0.0;Faible
41841;0.0;Faible
41842;29.3;Faible
41843;0.0;Faible
41844;0.0;Faible
41845;0.0;Faible
41846;0.0;Faible
41847;0.0;Faible
41849;0.0;Faible
41850;0.0;Faible
41851;0.0;Faible
41852;0.0;Faible
41854;0.0;Faible
41855;0.0;Faible
41858;0.0;Faible
41859;0.0;Faible
41861;0.0;Faible
41864;0.0;Faible
41865;0.0;Faible
41866;0.0;Faible
41867;0.0;Faible
41868;0.0;Faible
41869;0.0;Faible
41870;0.0;Faible
41872;0.0;Faible
41873;0.0;Faible
41874;75.7;Critique
41875;74.2;Critique
41876;0.0;Faible
41877;0.0;Faible
41878;0.0;Faible
41879;0.0;Faible
41880;0.0;Faible
41881;42.1;Modere
41882;0.0;Faible
41883;0.0;Faible
41884;0.0;Faible
41886;0.0;Faible
41887;0.0;Faible
41889;0.0;Faible
41890;0.0;Faible
41891;0.0;Faible
41892;0.0;Faible
41893;0.0;Faible
41894;0.0;Faible
41895;30.3;Modere
41896;7.4;Faible
41897;0.0;Faible
41898;0.0;Faible
41899;0.0;Faible
41901;0.0;Faible
41902;36.1;Modere
41904;0.0;Faible
41907;0.0;Faible
41908;0.0;Faible
41910;13.1;Faible
41911;0.0;Faible
41914;0.0;Faible
41915;0.0;Faible
41916;0.0;Faible
41918;43.4;Modere
41919;0.0;Faible
41920;0.0;Faible
41921;73.5;Critique
41922;0.0;Faible
41924;0.0;Faible
41925;0.0;Faible
41926;35.2;Modere
41927;0.0;Faible
41928;0.0;Faible
41929;0.0;Faible
41930;0.0;Faible
41931;0.0;Faible
41932;0.0;Faible
41933;43.8;Modere
41934;0.0;Faible
41935;32.0;Modere
41936;0.1;Faible
41937;72.4;Critique
41938;0.0;Faible
41939;0.0;Faible
41940;0.0;Faible
41941;64.7;Eleve
41942;30.9;Modere
41943;66.6;Eleve
41944;0.0;Faible
41945;0.0;Faible
41946;0.0;Faible
41947;0.1;Faible
41948;0.0;Faible
41949;0.0;Faible
41950;0.0;Faible
41951;0.0;Faible
41952;0.0;Faible
41953;0.0;Faible
41954;0.0;Faible
41955;0.0;Faible
41956;0.0;Faible
41957;0.0;Faible
41959;0.0;Faible
41960;0.0;Faible
41961;0.0;Faible
41963;29.0;Faible
41964;0.0;Faible
41965;0.0;Faible
41967;0.0;Faible
41968;0.0;Faible
41969;0.0;Faible
41971;0.0;Faible
41972;0.0;Faible
41973;0.0;Faible
41974;31.9;Modere
41975;0.0;Faible
41976;0.1;Faible
41977;0.0;Faible
41978;0.1;Faible
41979;0.0;Faible
41980;0.0;Faible
41981;0.0;Faible
41982;0.0;Faible
41983;0.0;Faible
41985;0.0;Faible
41986;0.0;Faible
41987;0.0;Faible
41988;0.0;Faible
41989;0.0;Faible
41991;11.2;Faible
41992;0.0;Faible
41993;18.0;Faible
41994;0.0;Faible
41995;17.5;Faible
41996;0.0;Faible
41998;11.0;Faible
42000;0.0;Faible
42001;0.0;Faible
42002;0.0;Faible
42003;0.0;Faible
42004;0.0;Faible
42005;0.0;Faible
42006;0.0;Faible
42007;0.0;Faible
42008;0.0;Faible
42009;0.0;Faible
42011;0.0;Faible
42012;57.6;Eleve
42013;25.2;Faible
42014;0.0;Faible
42015;43.9;Modere
42016;0.0;Faible
42017;0.0;Faible
42018;0.0;Faible
42019;0.0;Faible
42020;0.0;Faible
42021;0.0;Faible
42022;0.0;Faible
42023;0.0;Faible
42024;0.0;Faible
42025;17.9;Faible
42026;0.0;Faible
42028;0.0;Faible
42029;0.0;Faible
42033;45.8;Modere
42034;0.0;Faible
42035;21.3;Faible
42036;17.3;Faible
42038;0.0;Faible
42039;0.0;Faible
42040;0.0;Faible
42041;17.5;Faible
42042;49.5;Modere
42043;0.0;Faible
42044;28.6;Faible
42045;0.0;Faible
42046;0.0;Faible
42047;0.0;Faible
42048;0.0;Faible
42049;0.0;Faible
42050;0.0;Faible
42051;0.0;Faible
42052;37.2;Modere
42053;0.0;Faible
42054;0.0;Faible
42055;0.0;Faible
42056;0.0;Faible
42057;0.0;Faible
42058;22.6;Faible
42060;0.0;Faible
42061;41.5;Modere
42062;0.0;Faible
42063;0.0;Faible
42064;0.0;Faible
42065;0.0;Faible
42066;0.0;Faible
42067;13.6;Faible
42068;0.0;Faible
42069;0.0;Faible
42070;0.0;Faible
42071;0.0;Faible
42072;0.0;Faible
42073;14.3;Faible
42074;22.0;Faible
42075;0.0;Faible
42076;7.8;Faible
42077;64.7;Eleve
42078;0.0;Faible
42080;31.6;Modere
42081;0.0;Faible
42082;0.0;Faible
42083;0.0;Faible
42084;28.7;Faible
42085;0.0;Faible
42086;0.0;Faible
42087;0.0;Faible
42089;0.0;Faible
42090;77.3;Critique
42091;0.0;Faible
42092;61.0;Eleve
42094;0.0;Faible
42095;0.0;Faible
42096;9.2;Faible
42097;0.0;Faible
42099;0.0;Faible
42101;27.3;Faible
42108;0.0;Faible
42109;18.4;Faible
42110;0.0;Faible
42111;0.0;Faible
42112;0.0;Faible
42113;0.0;Faible
42114;0.0;Faible
42115;42.1;Modere
42116;0.0;Faible
42117;43.7;Modere
42118;0.0;Faible
42120;41.0;Modere
42121;0.0;Faible
42122;0.0;Faible
42123;0.0;Faible
42124;0.0;Faible
42125;10.2;Faible
42126;0.0;Faible
42127;71.7;Critique
42128;0.0;Faible
42129;28.7;Faible
42130;0.0;Faible
42131;0.0;Faible
42132;0.0;Faible
42133;64.1;Eleve
42135;0.0;Faible
42138;0.1;Faible
42139;19.1;Faible
42140;0.0;Faible
42141;0.0;Faible
42142;0.0;Faible
42143;0.0;Faible
42144;0.0;Faible
42145;0.0;Faible
42146;0.0;Faible
42147;0.0;Faible
42149;0.0;Faible
42150;0.0;Faible
42151;0.0;Faible
42152;0.0;Faible
42153;0.0;Faible
42154;28.8;Faible
42155;0.0;Faible
42156;44.5;Modere
42158;0.0;Faible
42162;0.0;Faible
42163;0.0;Faible
42164;0.0;Faible
42167;50.7;Eleve
42168;56.8;Eleve
42170;0.0;Faible
42172;0.0;Faible
42173;0.0;Faible
42174;0.0;Faible
42175;0.0;Faible
42176;0.0;Faible
42177;0.0;Faible
42178;0.0;Faible
42179;39.5;Modere
42181;39.5;Modere
42182;0.0;Faible
42184;10.2;Faible
42185;9.0;Faible
42186;0.0;Faible
42188;0.0;Faible
42189;0.0;Faible
42190;38.7;Modere
42191;0.0;Faible
42192;0.0;Faible
42193;0.0;Faible
42194;0.0;Faible
42195;0.0;Faible
42196;6.9;Faible
42197;0.0;Faible
42199;0.0;Faible
42200;77.4;Critique
42201;0.0;Faible
42202;0.0;Faible
42203;0.0;Faible
42204;0.0;Faible
42205;0.0;Faible
42206;0.0;Faible
42207;0.0;Faible
42209;0.0;Faible
42210;45.7;Modere
42213;0.0;Faible
42216;0.1;Faible
42217;64.6;Eleve
42218;48.2;Modere
42219;0.0;Faible
42221;0.0;Faible
42222;0.0;Faible
42223;0.0;Faible
42224;6.5;Faible
42226;0.0;Faible
42227;0.0;Faible
42228;0.0;Faible
42229;0.0;Faible
42230;35.0;Modere
42231;0.0;Faible
42232;0.0;Faible
42234;0.0;Faible
42235;0.0;Faible
42236;0.0;Faible
42238;57.6;Eleve
42240;0.0;Faible
42241;0.0;Faible
42243;0.0;Faible
42244;0.0;Faible
42245;31.1;Modere
42246;0.0;Faible
42247;0.0;Faible
42249;0.0;Faible
42250;0.0;Faible
42251;0.0;Faible
42252;0.0;Faible
42253;0.0;Faible
42254;0.0;Faible
42255;0.0;Faible
42257;0.0;Faible
42258;45.1;Modere
42259;0.0;Faible
42260;0.0;Faible
42261;0.0;Faible
42263;0.0;Faible
42265;0.0;Faible
42266;47.8;Modere
42267;55.5;Eleve
42268;19.4;Faible
42270;0.0;Faible
42271;0.0;Faible
42272;0.0;Faible
42273;0.0;Faible
42278;0.0;Faible
42279;61.9;Eleve
42281;0.0;Faible
42282;0.0;Faible
42284;0.0;Faible
42285;0.0;Faible
42286;0.0;Faible
42287;0.0;Faible
42288;0.0;Faible
42289;0.0;Faible
42290;0.0;Faible
42292;0.0;Faible
42293;0.0;Faible
42294;0.0;Faible
42295;0.0;Faible
42296;0.0;Faible
42297;0.0;Faible
42298;0.0;Faible
42299;0.0;Faible
42300;0.0;Faible
42301;0.0;Faible
42302;0.0;Faible
42303;0.0;Faible
42305;0.0;Faible
42306;0.0;Faible
42307;0.0;Faible
42308;44.2;Modere
42309;0.0;Faible
42310;0.0;Faible
42311;0.0;Faible
42312;18.3;Faible
42315;0.0;Faible
42316;0.0;Faible
42317;0.0;Faible
42318;0.0;Faible
42319;0.0;Faible
42321;0.0;Faible
42322;0.0;Faible
42323;0.0;Faible
42324;0.0;Faible
42325;0.0;Faible
42326;0.0;Faible
42327;0.0;Faible
42328;0.0;Faible
42329;38.0;Modere
42330;0.0;Faible
42331;0.0;Faible
42332;0.0;Faible
42334;26.9;Faible
42335;0.0;Faible
42336;0.0;Faible
42337;0.0;Faible
42340;0.0;Faible
42341;56.8;Eleve
42342;36.1;Modere
42343;0.0;Faible
42344;0.0;Faible
42345;32.4;Modere
42346;0.0;Faible
42347;0.0;Faible
42348;0.0;Faible
42350;0.0;Faible
42351;0.0;Faible
42353;0.0;Faible
42354;0.0;Faible
42355;0.0;Faible
42356;0.0;Faible
42357;0.0;Faible
42358;0.0;Faible
42359;0.0;Faible
42360;0.0;Faible
42361;0.0;Faible
42362;36.7;Modere
42363;0.0;Faible
42364;0.0;Faible
42365;0.0;Faible
42366;54.2;Eleve
42367;0.0;Faible
42368;0.0;Faible
42369;0.0;Faible
42371;0.0;Faible
42372;74.0;Critique
42373;0.1;Faible
42374;0.0;Faible
42375;0.0;Faible
42376;0.0;Faible
42379;52.4;Eleve
42381;0.0;Faible
42382;0.0;Faible
42383;0.0;Faible
42384;0.0;Faible
42386;0.0;Faible
42387;0.0;Faible
42388;0.0;Faible
42389;0.0;Faible
42390;0.0;Faible
42392;0.0;Faible
42394;0.0;Faible
42395;0.0;Faible
42396;69.3;Eleve
42397;0.0;Faible
42398;0.0;Faible
42399;0.0;Faible
42400;48.1;Modere
42401;0.0;Faible
42403;0.0;Faible
42404;35.3;Modere
42405;0.0;Faible
42408;0.0;Faible
42409;0.0;Faible
42410;0.0;Faible
42411;83.7;Critique
42412;0.0;Faible
42413;43.9;Modere
42414;0.0;Faible
42415;0.0;Faible
42416;0.0;Faible
42417;0.0;Faible
42418;0.0;Faible
42419;0.0;Faible
42420;0.0;Faible
42421;0.0;Faible
42422;0.0;Faible
42423;24.1;Faible
42426;0.0;Faible
42427;0.0;Faible
42428;0.0;Faible
42429;0.0;Faible
42430;0.0;Faible
42431;0.0;Faible
42432;0.0;Faible
42434;0.0;Faible
42435;0.0;Faible
42436;0.0;Faible
42437;0.0;Faible
42438;0.0;Faible
42439;0.0;Faible
42441;0.1;Faible
42442;0.0;Faible
42443;0.0;Faible
42444;0.0;Faible
42445;0.0;Faible
42446;0.0;Faible
42449;0.0;Faible
42450;0.0;Faible
42451;0.0;Faible
42452;0.0;Faible
42453;0.0;Faible
42454;0.0;Faible
42455;35.6;Modere
42456;0.0;Faible
42461;0.0;Faible
42462;0.0;Faible
42463;31.0;Modere
42465;0.0;Faible
42466;0.0;Faible
42467;69.3;Eleve
42468;0.0;Faible
42469;0.0;Faible
42470;0.0;Faible
42471;0.0;Faible
42472;0.0;Faible
42473;0.0;Faible
42474;30.5;Modere
42475;0.0;Faible
42476;0.0;Faible
42477;0.0;Faible
42480;0.0;Faible
42481;0.0;Faible
42482;0.0;Faible
42483;0.0;Faible
42484;0.0;Faible
42485;0.0;Faible
42486;0.0;Faible
42487;0.0;Faible
42489;0.0;Faible
42490;44.2;Modere
42491;57.2;Eleve
42492;0.0;Faible
42493;0.0;Faible
42494;0.0;Faible
42496;0.0;Faible
42497;0.0;Faible
42498;0.0;Faible
42499;0.0;Faible
42500;0.0;Faible
42501;0.0;Faible
42502;0.0;Faible
42503;8.7;Faible
42504;18.7;Faible
42505;52.5;Eleve
42506;0.0;Faible
42507;0.0;Faible
42508;0.0;Faible
42509;0.0;Faible
42510;0.0;Faible
42512;72.6;Critique
42514;0.0;Faible
42515;7.9;Faible
42516;0.0;Faible
42517;0.0;Faible
42518;0.0;Faible
42519;0.0;Faible
42520;43.1;Modere
42522;0.0;Faible
42523;0.0;Faible
42524;0.0;Faible
42525;0.0;Faible
42526;0.0;Faible
42527;0.0;Faible
42528;0.0;Faible
42529;0.0;Faible
42530;0.0;Faible
42532;0.0;Faible
42533;0.0;Faible
42534;31.3;Modere
42535;78.4;Critique
42536;0.0;Faible
42537;0.0;Faible
42538;0.0;Faible
42539;0.0;Faible
42541;0.0;Faible
42542;0.0;Faible
42543;0.0;Faible
42545;0.0;Faible
42546;0.0;Faible
42547;0.0;Faible
42548;0.0;Faible
42552;0.0;Faible
42554;29.9;Faible
42555;0.0;Faible
42557;0.0;Faible
42558;0.0;Faible
42559;0.0;Faible
42561;0.0;Faible
42562;0.0;Faible
42563;0.0;Faible
42564;14.1;Faible
42565;0.0;Faible
42566;0.0;Faible
42567;16.5;Faible
42568;19.2;Faible
42569;0.0;Faible
42570;0.0;Faible
42571;0.0;Faible
42572;0.0;Faible
42573;0.0;Faible
42574;0.0;Faible
42575;0.0;Faible
42576;0.0;Faible
42577;0.0;Faible
42578;0.0;Faible
42579;0.0;Faible
42580;0.0;Faible
42582;35.4;Modere
42584;0.0;Faible
42586;0.0;Faible
42588;0.0;Faible
42589;0.0;Faible
42590;0.0;Faible
42592;0.0;Faible
42593;0.0;Faible
42594;0.0;Faible
42595;0.0;Faible
42596;0.0;Faible
42600;0.0;Faible
42601;0.0;Faible
42602;0.0;Faible
42603;0.0;Faible
42605;0.0;Faible
42606;0.0;Faible
42607;0.0;Faible
42608;0.0;Faible
42609;0.0;Faible
42610;0.0;Faible
42611;0.0;Faible
42612;0.0;Faible
42614;0.0;Faible
42616;0.0;Faible
42617;0.0;Faible
42618;0.0;Faible
42619;0.0;Faible
42620;0.0;Faible
42621;0.0;Faible
42622;29.0;Faible
42623;0.0;Faible
42625;0.0;Faible
42626;0.0;Faible
42627;0.0;Faible
42629;0.0;Faible
42630;0.0;Faible
42631;0.0;Faible
42633;0.0;Faible
42634;66.6;Eleve
42635;0.0;Faible
42636;0.0;Faible
42637;0.0;Faible
42638;0.0;Faible
42639;46.5;Modere
42640;0.0;Faible
42641;0.0;Faible
42643;0.0;Faible
42644;0.0;Faible
42646;0.0;Faible
42648;0.0;Faible
42649;0.0;Faible
42650;0.0;Faible
42651;0.0;Faible
42652;0.0;Faible
42653;0.0;Faible
42654;0.0;Faible
42655;0.0;Faible
42656;0.0;Faible
42657;0.0;Faible
42659;0.0;Faible
42660;0.0;Faible
42661;0.0;Faible
42662;40.2;Modere
42664;0.0;Faible
42665;0.0;Faible
42666;0.0;Faible
42667;0.0;Faible
42668;0.0;Faible
42669;0.0;Faible
42670;0.0;Faible
42671;63.9;Eleve
42672;24.5;Faible
42673;0.0;Faible
42674;81.6;Critique
42675;11.8;Faible
42676;43.2;Modere
42677;0.0;Faible
42678;9.5;Faible
42679;0.0;Faible
42680;0.0;Faible
42681;0.0;Faible
42682;0.0;Faible
42683;0.0;Faible
42684;0.0;Faible
42685;0.0;Faible
42687;11.1;Faible
42690;0.0;Faible
42691;0.0;Faible
42692;0.0;Faible
42693;70.0;Critique
42694;0.0;Faible
42696;0.0;Faible
42697;0.0;Faible
42698;0.0;Faible
42699;0.0;Faible
42701;0.0;Faible
42702;0.0;Faible
42704;57.6;Eleve
42705;39.3;Modere
42706;0.0;Faible
42707;47.5;Modere
42708;53.6;Eleve
42709;0.0;Faible
42710;0.0;Faible
42711;0.0;Faible
42712;26.4;Faible
42713;0.0;Faible
42714;0.0;Faible
42716;0.0;Faible
42717;0.0;Faible
42718;0.0;Faible
42721;0.0;Faible
42723;37.3;Modere
42724;0.0;Faible
42726;0.0;Faible
42728;0.0;Faible
42729;61.3;Eleve
42730;0.0;Faible
42731;0.0;Faible
42732;0.0;Faible
42734;0.0;Faible
42736;0.0;Faible
42737;0.0;Faible
42738;0.0;Faible
42739;0.0;Faible
42740;0.0;Faible
42741;0.0;Faible
42742;0.0;Faible
42743;64.8;Eleve
42744;0.0;Faible
42745;0.0;Faible
42746;0.0;Faible
42747;0.0;Faible
42749;0.0;Faible
42750;0.0;Faible
42751;20.0;Faible
42752;0.0;Faible
42754;0.0;Faible
42755;8.6;Faible
42756;0.0;Faible
42758;14.8;Faible
42759;0.0;Faible
42760;0.0;Faible
42761;0.0;Faible
42763;24.3;Faible
42764;0.1;Faible
42765;0.0;Faible
42767;9.8;Faible
42768;0.0;Faible
42769;0.0;Faible
42770;0.0;Faible
42771;0.0;Faible
42772;0.0;Faible
42773;0.0;Faible
42774;0.0;Faible
42775;27.0;Faible
42776;0.0;Faible
42777;0.0;Faible
42778;0.0;Faible
42779;0.0;Faible
42780;0.0;Faible
42781;0.0;Faible
42782;0.0;Faible
42783;0.0;Faible
42785;0.0;Faible
42787;0.0;Faible
42788;0.0;Faible
42789;0.0;Faible
42790;0.0;Faible
42791;0.0;Faible
42792;0.0;Faible
42793;0.0;Faible
42794;0.0;Faible
42796;0.0;Faible
42797;0.0;Faible
42798;0.0;Faible
42799;32.4;Modere
42800;0.0;Faible
42801;51.8;Eleve
42802;0.0;Faible
42803;13.2;Faible
42804;10.7;Faible
42805;14.4;Faible
42806;0.0;Faible
42807;0.0;Faible
42808;0.0;Faible
42809;0.0;Faible
42810;0.0;Faible
42811;13.6;Faible
42812;0.0;Faible
42814;0.0;Faible
42815;0.0;Faible
42816;0.0;Faible
42817;0.0;Faible
42819;0.0;Faible
42820;0.0;Faible
42821;9.0;Faible
42822;0.0;Faible
42823;10.7;Faible
42824;0.0;Faible
42825;0.0;Faible
42827;0.0;Faible
42828;33.2;Modere
42829;0.0;Faible
42830;0.0;Faible
42831;0.0;Faible
42832;0.0;Faible
42833;0.0;Faible
42834;93.8;Critique
42836;0.0;Faible
42837;0.0;Faible
42838;0.0;Faible
42839;0.0;Faible
42840;16.6;Faible
42841;0.0;Faible
42842;0.0;Faible
42843;0.0;Faible
42844;0.0;Faible
42845;26.5;Faible
42846;0.0;Faible
42848;0.0;Faible
42850;0.0;Faible
42851;0.0;Faible
42852;0.0;Faible
42853;0.0;Faible
42854;0.0;Faible
42857;0.0;Faible
42858;0.0;Faible
42859;0.0;Faible
42860;0.0;Faible
42861;0.0;Faible
42863;46.2;Modere
42864;0.0;Faible
42865;0.0;Faible
42866;0.0;Faible
42868;0.0;Faible
42870;0.0;Faible
42871;0.0;Faible
42872;0.0;Faible
42873;0.0;Faible
42874;0.0;Faible
42875;0.0;Faible
42876;0.0;Faible
42877;0.0;Faible
42878;0.0;Faible
42879;0.0;Faible
42882;0.0;Faible
42883;0.0;Faible
42884;75.9;Critique
42886;49.4;Modere
42887;0.0;Faible
42888;0.0;Faible
42889;33.0;Modere
42890;0.0;Faible
42891;0.0;Faible
42892;0.0;Faible
42893;0.0;Faible
42894;21.7;Faible
42895;0.0;Faible
42897;0.0;Faible
42900;0.0;Faible
42902;0.0;Faible
42903;0.0;Faible
42904;0.0;Faible
42905;0.0;Faible
42907;0.0;Faible
42909;0.0;Faible
42912;0.0;Faible
42914;0.0;Faible
42915;30.3;Modere
42916;0.2;Faible
42917;0.0;Faible
42918;0.0;Faible
42920;0.0;Faible
42921;0.0;Faible
42922;0.0;Faible
42923;0.0;Faible
42925;0.0;Faible
42927;38.2;Modere
42928;0.0;Faible
42929;0.0;Faible
42930;0.0;Faible
42931;0.0;Faible
42932;0.0;Faible
42933;55.9;Eleve
42934;0.0;Faible
42935;0.0;Faible
42936;0.0;Faible
42941;0.0;Faible
42942;0.0;Faible
42943;0.0;Faible
42944;0.0;Faible
42946;0.0;Faible
42947;0.0;Faible
42948;0.0;Faible
42949;0.0;Faible
42950;0.0;Faible
42952;6.7;Faible
42955;0.0;Faible
42956;0.0;Faible
42957;0.0;Faible
42959;0.0;Faible
42961;0.0;Faible
42962;0.0;Faible
42963;0.0;Faible
42965;0.0;Faible
42966;0.0;Faible
42967;0.0;Faible
42968;0.0;Faible
42969;0.0;Faible
42970;0.1;Faible
42971;0.0;Faible
42974;0.0;Faible
42975;9.7;Faible
42976;0.0;Faible
42977;0.0;Faible
42979;0.0;Faible
42980;0.0;Faible
42981;0.0;Faible
42982;0.0;Faible
42983;0.0;Faible
42987;0.0;Faible
42989;0.0;Faible
42990;0.0;Faible
42991;30.8;Modere
42992;0.0;Faible
42993;0.0;Faible
42994;0.0;Faible
42996;0.0;Faible
42997;39.1;Modere
42998;66.0;Eleve
42999;0.0;Faible
43000;0.0;Faible
43001;0.0;Faible
43002;0.0;Faible
43003;0.0;Faible
43004;16.2;Faible
43005;10.3;Faible
43006;0.0;Faible
43007;0.0;Faible
43008;0.0;Faible
43009;0.0;Faible
43010;7.9;Faible
43011;0.0;Faible
43012;0.0;Faible
43013;0.0;Faible
43014;0.0;Faible
43015;32.6;Modere
43016;0.0;Faible
43018;0.0;Faible
43020;74.7;Critique
43021;0.0;Faible
43022;0.0;Faible
43024;7.3;Faible
43025;0.0;Faible
43027;17.4;Faible
43028;0.0;Faible
43029;0.0;Faible
43030;0.0;Faible
43031;0.0;Faible
43033;0.0;Faible
43034;0.0;Faible
43035;20.5;Faible
43036;0.0;Faible
43037;45.6;Modere
43038;0.0;Faible
43039;0.0;Faible
43041;0.0;Faible
43042;0.0;Faible
43043;5.5;Faible
43044;4.0;Faible
43045;0.0;Faible
43046;0.0;Faible
43047;0.0;Faible
43048;38.0;Modere
43050;0.0;Faible
43051;76.8;Critique
43054;0.0;Faible
43055;0.0;Faible
43057;31.9;Modere
43059;59.9;Eleve
43060;0.0;Faible
43061;0.0;Faible
43062;0.0;Faible
43063;0.0;Faible
43064;9.1;Faible
43065;42.6;Modere
43066;0.0;Faible
43067;0.0;Faible
43069;34.5;Modere
43070;0.0;Faible
43071;0.0;Faible
43072;0.0;Faible
43073;0.0;Faible
43074;31.0;Modere
43076;0.0;Faible
43078;0.0;Faible
43079;0.0;Faible
43080;0.0;Faible
43081;0.0;Faible
43082;0.0;Faible
43083;0.0;Faible
43084;0.0;Faible
43085;0.0;Faible
43086;0.0;Faible
43087;0.0;Faible
43088;0.0;Faible
43090;0.0;Faible
43091;0.0;Faible
43092;0.0;Faible
43093;0.0;Faible
43094;0.0;Faible
43095;0.0;Faible
43096;0.0;Faible
43097;5.5;Faible
43100;0.0;Faible
43101;0.0;Faible
43102;0.0;Faible
43103;7.9;Faible
43104;0.0;Faible
43106;33.3;Modere
43107;0.0;Faible
43108;0.0;Faible
43109;0.0;Faible
43110;7.8;Faible
43111;75.1;Critique
43112;0.0;Faible
43113;0.0;Faible
43114;0.0;Faible
43115;0.0;Faible
43116;74.0;Critique
43117;0.0;Faible
43119;0.0;Faible
43120;0.0;Faible
43123;0.0;Faible
43125;10.3;Faible
43126;0.1;Faible
43127;0.0;Faible
43129;28.0;Faible
43130;0.0;Faible
43131;0.0;Faible
43132;0.0;Faible
43133;0.0;Faible
43134;0.0;Faible
43135;13.3;Faible
43136;0.0;Faible
43137;0.0;Faible
43138;0.0;Faible
43139;0.0;Faible
43140;0.0;Faible
43141;0.0;Faible
43143;19.3;Faible
43144;0.0;Faible
43145;0.0;Faible
43146;0.0;Faible
43147;8.6;Faible
43148;52.8;Eleve
43149;0.0;Faible
43150;0.0;Faible
43151;0.0;Faible
43152;0.0;Faible
43153;0.0;Faible
43154;0.0;Faible
43155;0.0;Faible
43157;0.0;Faible
43158;0.0;Faible
43159;57.2;Eleve
43160;0.0;Faible
43161;0.0;Faible
43162;0.0;Faible
43163;0.0;Faible
43164;0.0;Faible
43167;0.0;Faible
43169;41.6;Modere
43170;0.0;Faible
43171;4.4;Faible
43172;0.0;Faible
43176;0.0;Faible
43177;0.0;Faible
